PSD_0.0Hz,PSD_25.0Hz,PSD_50.0Hz,Emotion
25.132872847758364,21.562777170522864,0.0,Sad
54.74971847461448,199.32591369864343,56.35040429111329,Sad
0.0,116.86726457029046,137.10941079096858,Sad
109.73345589494042,0.016666667,62.369361341651754,Sad
44.52645323585794,384.1840964694827,189.26804911920726,Sad
0.0,0.016666667,37.409792999052804,Sad
40.38704359589255,78.01103597168758,31.79796877916654,Sad
76.88587573911413,0.016666667,1.106876115209701,Sad
0.0,318.2894140826362,89.36606192578078,Sad
58.138487039702284,116.55496311727534,12.410506890649849,Sad
0.0,45.412210113791076,272.89472511553606,Sad
0.0,35.684644705092424,154.12208079518035,Sad
0.0,246.67201114014998,0.0,Sad
45.08003268830085,0.016666667,200.68499073864058,Sad
0.0,132.62361505458045,0.0,Sad
32.45015706511933,89.72804493559937,0.0,Sad
0.0,0.016666667,205.7912755691939,Sad
0.0,0.016666667,199.00998903810046,Sad
0.0,0.016666667,35.516943067614406,Sad
0.0,105.48041468024469,0.0,Sad
0.0,177.81169757841894,0.0,Sad
134.55375162277448,322.82164390008086,117.79300743132444,Sad
19.987426761399306,265.9932427373248,102.86278167160923,Sad
78.72609321173132,154.10225566562423,280.7097320469637,Sad
72.25990427309117,76.72702982665166,6.939194244000461,Sad
86.85263580601521,167.33201862743334,114.55117638401269,Sad
93.13365611835337,56.534986579804716,0.0,Sad
0.0,152.31461669718155,4.738735868780282,Sad
79.9209498617228,0.016666667,259.60554256962746,Sad
0.0,209.48199725700624,199.030377676549,Sad
53.631886141570845,0.016666667,0.0,Sad
56.26104039617135,417.25938373985707,139.7754249087067,Sad
48.1688932715631,21.590716293689866,215.1756747244547,Sad
0.0,606.2404362862369,121.17881266357838,Sad
0.0,248.07880404805306,0.0,Sad
81.91370438889496,130.89639494400143,27.850459372694196,Sad
22.84896119244704,188.37678408759191,0.0,Sad
16.12168347919902,0.016666667,28.12890910140269,Sad
0.0,307.7834442731872,0.0,Sad
0.0,12.254574999595732,135.63773011584033,Sad
105.36991478753096,242.68920189017211,0.0,Sad
36.24670261813047,215.02419392292256,309.7553844065146,Sad
15.492021467268184,264.9351753639439,0.0,Sad
0.0,0.016666667,108.49687687616418,Sad
102.96807102814344,17.73290505906776,203.11532437205713,Sad
32.905433489398476,203.49882429731815,126.96008005750284,Sad
0.0,0.016666667,180.2699076474966,Sad
59.86213743448012,439.863607422461,18.952340109468125,Sad
44.142783763753414,0.016666667,0.0,Sad
0.0,190.9154271566624,62.88218859592807,Sad
25.253592843061522,64.83469539234673,164.2691616947468,Sad
39.88577220541802,254.0077172787241,0.0,Sad
18.441796125077552,42.07969941884807,313.0361513701637,Sad
47.7912391379023,151.8521412877436,308.35066167524656,Sad
0.0,0.016666667,0.10093531787047993,Sad
1.7418037296418092,361.7515179235313,0.0,Sad
0.0,209.7819360972855,90.09944960884589,Sad
0.0,6.812401945429258,178.80911473494177,Sad
6.4399074325044126,259.00110611375294,0.0,Sad
72.64066485285436,0.016666667,147.56322556313972,Sad
0.0,277.9104787976097,0.0,Sad
0.0,327.95194344539414,81.77225729669054,Sad
55.97903799761981,193.62732130670508,62.65166016864775,Sad
61.043053780716775,184.94155925325714,140.25818706951662,Sad
7.268665305388065,226.33854281757417,212.21897173079182,Sad
157.15031675258422,415.55763757115756,132.84684399125018,Sad
38.00363108380451,241.64875054809156,184.40042242062856,Sad
51.64905625580603,0.016666667,55.027009995037375,Sad
0.0,0.016666667,186.22031986657055,Sad
51.12342816935956,116.26412831444408,0.0,Sad
67.17698447967022,23.908225881834255,291.85856913964767,Sad
65.05848009560495,26.48526142824751,57.069704055064996,Sad
45.24033237004029,39.68610181859059,0.0,Sad
0.0,476.48417551944726,0.0,Sad
9.357604860479757,85.2736183536434,0.0,Sad
0.0,56.20929719672112,270.58973535580344,Sad
0.0,81.551416345185,0.0,Sad
47.67331100429094,336.55136444451773,0.0,Sad
0.0,0.016666667,165.03075304389722,Sad
1.6708053614588287,69.7196072948085,210.67609366633852,Sad
0.0,357.89859639377045,253.38026524018798,Sad
7.392839160510746,4.4932256565601705,0.0,Sad
5.3430993188063916,50.04430739219858,23.208976496878485,Sad
55.963132631350405,0.016666667,0.0,Sad
15.369893458800576,0.016666667,0.0,Sad
0.0,135.93013412845502,78.20358901527668,Sad
0.0,384.5559956554828,43.635244738535704,Sad
29.106170438592375,178.99895572918066,52.359736097851226,Sad
79.02739917019376,14.81600864842126,59.12277665029813,Sad
78.20743053518461,57.05239223957128,127.31987961220344,Sad
0.0,108.21794075251218,159.88089435451616,Sad
0.0,1.2579129905779922,123.6357367930369,Sad
0.0,0.016666667,25.752524460823786,Sad
14.262658150188601,168.84934807848936,0.0,Sad
85.49843429802446,305.5714956401897,447.5881380721212,Sad
118.19505317709171,0.016666667,0.0,Sad
10.480421129284213,343.0259458226086,97.04819190472847,Sad
33.86479987390761,110.70492932250107,0.0,Sad
34.53111536029647,254.32638974612436,123.30692025257956,Sad
74.79348328685445,436.6302204917356,32.688349787119066,Sad
40.22854541166949,13.40137198588053,58.101743271585505,Sad
7.21430789445289,67.2206376684882,0.0,Sad
97.32471609346427,404.1052339913815,13.727550117026986,Sad
91.55128695750386,325.1845452748943,149.13535461386846,Sad
80.29646019228802,245.29277400560463,37.92186492210892,Sad
0.0,113.01631149177953,199.63195921069206,Sad
8.193677179709493,238.66996961293742,0.0,Sad
0.0,128.0671137542025,221.01931687914416,Sad
30.55286925630065,15.837844166688868,205.67720917284663,Sad
0.0,19.324442159604445,173.53748470536397,Sad
0.0,0.016666667,175.23295820248282,Sad
31.803259435570503,0.016666667,0.0,Sad
0.0,160.66124465288712,0.0,Sad
8.613587979107862,103.04473707416875,0.0,Sad
0.2606582417438723,353.1981937255074,100.6722788646087,Sad
18.033939992817697,0.016666667,88.02460840502665,Sad
0.0,0.016666667,221.1981369845196,Sad
50.790023182178444,156.44398290008985,197.06514118170207,Sad
0.0,1.2296789731041713,219.8018791820504,Sad
0.0,49.458285602535824,194.75467729031465,Sad
65.1683019652361,0.016666667,21.624250155480716,Sad
81.97142160039397,266.78753619114445,77.07135344530484,Sad
11.62935047073623,133.36781022767101,0.0,Sad
0.0,0.016666667,59.874910921940696,Sad
6.160140909664786,0.016666667,183.8638503702424,Sad
0.0,0.016666667,0.0,Sad
32.39695859604403,143.1245838011758,0.0,Sad
52.18313062979614,380.05592754777376,8.420331564938493,Sad
11.41503998057352,146.04221387501323,0.0,Sad
0.0,0.016666667,0.0,Sad
20.152748182005553,42.16143346342477,0.0,Sad
20.310390767907474,378.7758972494887,0.0,Sad
0.0,418.73037106753645,153.89910181687856,Sad
0.0,159.56608311045952,275.2106169368957,Sad
56.62142728024176,157.0853916756082,176.47837424514546,Sad
48.3829034237074,138.1388215364119,0.0,Sad
0.0,0.016666667,122.45002522074616,Sad
0.0,128.5503801063992,0.0,Sad
126.48810264038667,27.3646206951737,212.55568676904724,Sad
41.98250103460503,39.07092492226652,0.0,Sad
1.0429370817621653,0.016666667,227.13543946039397,Sad
27.290752113486818,0.016666667,18.703061094356144,Sad
16.375680061534396,246.9171625555387,207.29358656690079,Sad
34.82556847323634,0.016666667,13.714648985233211,Sad
37.88087436778555,0.016666667,0.0,Sad
15.29330515742554,74.13156876913088,349.4344210738797,Sad
24.968997895827723,231.9297760968079,160.8918964658969,Sad
0.0,302.3218382684172,26.00837698389074,Sad
27.28628219440212,0.016666667,45.32281032589445,Sad
0.0,218.16436773554386,38.28096043155394,Sad
71.11191804166786,332.6769143821326,0.0,Sad
64.11461289594456,63.36069320981732,259.92182564819075,Sad
84.74962078793214,0.016666667,113.47414926800872,Sad
0.0,245.89698075563973,38.471356559365184,Sad
50.886175516229855,0.016666667,0.0,Sad
9.782024537293923,109.00210816746461,293.1035578391883,Sad
50.21102904475802,67.49792971393997,0.0,Sad
0.0,6.544540378394544,64.47031932853352,Sad
42.33219852776226,133.9061601312552,0.0,Sad
0.0,216.7996234218549,49.46598186264994,Sad
17.987361496200577,101.46466019456352,110.02242738378823,Sad
101.3525860746576,124.73310530617378,70.78103193590073,Sad
36.937754814396904,117.73745436291442,155.4365852715082,Sad
0.0,8.833439162322819,28.481859603209287,Sad
6.4944559987715635,126.72441567762411,0.0,Sad
51.824201004266364,0.016666667,44.023928195403826,Sad
5.79258535843006,226.20683592616658,39.42200478522997,Sad
97.14668158689528,108.72614430576928,49.437623350286444,Sad
0.0,280.4050070484189,148.11427958961082,Sad
109.96745542650129,185.07950008202,435.31577266756284,Sad
0.0,204.2765790660048,139.27735662193396,Sad
2.7945493541272697,6.331088753628592,220.46066444955486,Sad
92.49578121915555,0.016666667,81.24344060562389,Sad
60.855882507266585,0.016666667,31.91845612461639,Sad
27.9584460921753,253.8741425541307,127.93194754995946,Sad
32.68023846412826,187.8773608781956,295.9854306082552,Sad
0.0,312.7424986231908,15.333209223426714,Sad
0.0,0.016666667,102.0615301155297,Sad
9.202106409674702,81.21972101415406,99.71942981267085,Sad
19.911644879522033,297.1368907879946,49.008673047823315,Sad
65.0355830484615,0.016666667,11.229880818040115,Sad
0.0,110.4883071656219,0.0,Sad
0.0,118.14203548050352,117.30190177839017,Sad
16.171162801029638,79.47740624311278,47.716268092048566,Sad
133.55612660962663,215.90001366424664,0.0,Sad
6.706515732156692,116.33931825631534,198.40156281529983,Sad
88.59022731964288,9.196865168826207,35.13679916840378,Sad
22.792400725945967,32.9483558424856,0.0,Sad
34.396601075196905,147.65234269851481,146.83486319292973,Sad
0.0,0.016666667,0.0,Sad
0.0,42.107819033258195,0.0,Sad
37.26661528268402,32.66615666850616,0.0,Sad
0.0,0.016666667,0.0,Sad
19.382730048852807,256.11684861249967,0.0,Sad
0.0,119.36460252557251,0.0,Sad
71.38885643956908,122.58221839912741,198.83793059321653,Sad
0.28989917228331663,3.5243121655523453,0.0,Sad
54.445794448472995,135.04511149290892,0.0,Sad
0.0,344.623292367202,297.6367394146404,Sad
6.0444822659437385,0.016666667,140.95269589851898,Sad
110.00786984196031,231.15361164595387,199.88322044386985,Sad
50.67209119773768,143.73295821603452,204.86948090626194,Sad
38.50140191278897,218.15514854771072,242.60519812082933,Sad
0.0,263.1356229513836,0.0,Sad
32.70075966292233,140.58574187940954,43.29805220100989,Sad
30.183957867838394,27.396442394109187,0.0,Sad
36.584201183448485,91.03170965838981,0.0,Sad
12.72674769278046,0.016666667,120.1785014045554,Sad
34.50583162316521,95.63847490821578,77.87867341351425,Sad
0.0,225.8098479397154,43.764779374673246,Sad
91.8471760729909,190.41454941119736,5.060820017341442,Sad
0.0,0.016666667,116.23109097513043,Sad
6.104305080898481,0.016666667,145.6572555298917,Sad
44.87871856193964,0.016666667,35.92130038969812,Sad
93.14572054138316,12.383867613471295,45.107524580066965,Sad
0.0,74.32588340863286,0.0,Sad
67.2111993653611,207.767955203717,0.0,Sad
39.6026463033626,0.016666667,0.0,Sad
27.240474974342323,279.7446464192072,0.0,Sad
28.548555029095834,0.016666667,0.0,Sad
16.04929394814983,275.642159307254,0.0,Sad
73.05605054525306,0.016666667,0.0,Sad
48.1203805640405,308.71612853089005,3.856518702429625,Sad
41.198976093126866,0.016666667,0.0,Sad
126.24786206396466,189.4625416353556,132.0448956449975,Sad
0.0,0.016666667,271.7114156249638,Sad
51.934698750143454,25.26537830436891,0.0,Sad
0.0,72.3171157147957,4.665811435970241,Sad
85.44608967385301,0.016666667,249.66145118065197,Sad
56.33259086859921,0.016666667,77.0491418995666,Sad
0.0,217.8536409893124,54.39644167042845,Sad
0.0,240.52851192564742,277.70181230664843,Sad
0.0,34.062565155011285,202.75602055512374,Sad
17.86759495580309,5.865371384803467,0.0,Sad
42.00132276443595,331.54958054353267,0.0,Sad
0.0,49.797075377610824,263.23276332838924,Sad
91.08414213386477,0.016666667,138.44000781212708,Sad
28.771208334724363,284.8744185843267,79.93740677621764,Sad
9.440459860900532,252.2699875625278,358.2831488826288,Sad
59.7673941443942,172.92337464163316,233.41152316168572,Sad
0.0,324.03067159879663,0.0,Sad
0.0,472.0361641261119,0.0,Sad
11.494673409542214,132.95611415345934,164.7556053865998,Sad
11.012997317990322,0.9909664652482064,93.77605675133657,Sad
0.0,285.89547356429307,178.53343675432436,Sad
59.852365339252955,0.016666667,44.55145666160011,Sad
111.6505748861675,0.016666667,116.24648197181457,Sad
12.741098448343262,96.1586231923153,3.5236332301784756,Sad
58.64257038968334,136.5452978009753,19.22542354894992,Sad
32.04868844505124,134.6523618454824,161.2777486874532,Sad
0.0,331.09364628293997,41.280283178719436,Sad
44.00880882725806,107.63103865745218,76.31184875383363,Sad
61.089368614258035,21.87050043008267,157.60951606334424,Sad
20.590840684881574,0.016666667,52.86168570387441,Sad
9.86273542262233,72.7004666294454,215.63513390453073,Sad
30.1417155774379,84.21623966777733,186.20086762514455,Sad
50.78728137004438,42.63435108563523,145.8669659297065,Sad
23.89396531208543,212.1772947121614,156.45778726448776,Sad
8.033215595527405,0.016666667,56.47840075748214,Sad
0.0,286.40550403337943,210.65976678675025,Sad
18.107093759910324,112.24479817074695,0.0,Sad
30.133128220137067,253.61776239646022,0.0,Sad
66.73880862930737,256.4709953689455,0.0,Sad
79.42864519891684,0.016666667,100.32343896670064,Sad
58.73583043705827,206.68741147324596,133.81965769763593,Sad
0.0,141.80304183010188,94.41687706354094,Sad
76.79919153899591,107.36462856992031,86.04569773857261,Sad
0.0,26.9446398614633,207.86051174173693,Sad
63.62630963499103,0.016666667,157.1003666407008,Sad
51.98667280388946,157.09707594530522,0.0,Sad
65.40189673047978,627.2362912316712,34.48250896762985,Sad
0.0,260.38153360865476,0.0,Sad
0.0,0.016666667,0.0,Sad
0.0,0.016666667,170.62342395964166,Sad
0.0,123.83597765880148,106.3817917190815,Sad
0.0,57.80742929073427,172.97775008065946,Sad
0.0,0.016666667,281.036741322246,Sad
42.577363794046846,216.13742189625913,96.49205968170246,Sad
68.46767356332863,331.4240679048935,198.91511225858284,Sad
87.63007863700668,245.8471676811496,75.30225618076787,Sad
70.71698409680427,0.016666667,0.0,Sad
54.42528157884408,228.051298468334,158.50257105172886,Sad
0.0,325.64570612755216,34.93830200636103,Sad
22.345085215825062,220.82491163908946,265.4930008345966,Sad
0.0,608.1567958139927,96.74983035921926,Sad
30.828264777662,24.985285358462733,34.68500789901357,Sad
20.031449102734296,113.44867780039087,52.4388924446318,Sad
14.58484631174482,225.26919136716123,215.2531534143112,Sad
80.62449515431445,273.13069031022667,0.0,Sad
0.0,0.016666667,46.3308144814127,Sad
15.052124871814527,0.016666667,20.76998406236497,Sad
58.08155562379842,0.016666667,0.0,Sad
46.93437270847027,197.195277989864,0.0,Sad
43.36932103508961,304.97930490902274,59.83195930681289,Sad
58.78675800237896,0.016666667,4.8134363281216395,Sad
37.53431755640173,0.016666667,150.64089109131152,Sad
0.0,0.016666667,57.00123468773057,Sad
0.0,48.516659314978384,80.01044278841186,Sad
0.0,38.17034676612364,285.47374389329843,Sad
33.29335265648619,0.016666667,37.81238472978851,Sad
73.72102914512077,329.0500952925471,43.86584656170027,Sad
97.62851931749437,366.74617699267753,2.3799612923903624,Sad
8.919641167372344,316.3615866951892,340.58062013714,Sad
47.59917446716654,477.41337116076807,38.06303869516045,Sad
29.693811849849844,0.016666667,192.64916999663174,Sad
78.61688877821243,105.25333452196408,0.0,Sad
0.0,51.9438158433533,60.21981212692923,Sad
20.63697854709214,0.016666667,15.29615469892034,Sad
112.81662023987894,165.46266599253738,134.78030401865232,Sad
0.0,43.44632985793977,116.51051366407324,Sad
52.12393150777804,36.846737503373376,0.0,Sad
0.0,79.73003226602717,234.73063398382325,Sad
126.61319531345127,290.8527904522225,0.0,Sad
0.0,105.61303278050279,92.69990962409929,Sad
26.054920525840927,91.80726983815946,202.69354713400992,Sad
63.024737049261674,0.016666667,145.48017530683182,Sad
3.4158701841074084,182.61584766534568,133.68883594399057,Sad
22.493060130947377,108.21339702088265,80.16989617248059,Sad
0.0,470.0857351653019,0.0,Sad
54.76845262224646,0.016666667,302.9960386069879,Sad
55.38233723147877,30.559295909438916,60.47531706729039,Sad
33.67262949060572,273.00059134499986,30.96126638023795,Sad
52.605418543151096,30.11395395107249,97.25479691417269,Sad
129.8531093977461,206.61213900082993,137.7244897111585,Sad
0.0,0.016666667,3.4857313756726143,Sad
0.0,339.52782061099924,63.80608684256918,Sad
0.0,81.7256881971561,23.514687297889814,Sad
76.2474565027318,0.016666667,104.52607732916042,Sad
0.0,361.1432308529535,0.0,Sad
49.06254181584323,313.05961926036093,0.0,Sad
0.0,112.1934231418341,10.247999011379093,Sad
69.77809626248718,335.83361103197853,125.64208085428878,Sad
61.510959001203716,0.016666667,88.82889255107919,Sad
0.0,160.10201366866124,283.330436471707,Sad
0.0,0.016666667,26.082964636430106,Sad
21.682307467578603,358.48057512602963,266.5878417665409,Sad
77.33569710932116,99.73774401370515,236.83551734496083,Sad
3.9431125654617176,227.31226483861855,0.0,Sad
6.251019464314556,0.016666667,0.0,Sad
0.0,102.08485701394517,90.48754212915902,Sad
1.0959739945352531,79.14472260689647,25.905543491194194,Sad
55.81599097560542,292.03217614474124,0.0,Sad
0.0,90.79882431830904,0.0,Sad
17.689574382506624,0.016666667,13.401468157145416,Sad
0.0,4.7073569215458235,314.4646417233141,Sad
52.32226236308438,160.2640905244445,0.0,Sad
0.0,0.016666667,350.65953155536056,Sad
14.06220414168813,282.53195421450255,249.07257906559565,Sad
0.0,64.26767474002114,67.49783640681466,Sad
32.866905631311596,0.016666667,10.88138262170905,Sad
30.125317366457864,0.016666667,0.0,Sad
33.64570901738645,229.07040689324748,91.67990429882491,Sad
23.177693942816656,174.8554460755957,0.0,Sad
55.82191461721456,168.89722562015953,116.143114238349,Sad
0.0,0.016666667,0.0,Sad
35.94304918256413,0.016666667,92.25393486068981,Sad
55.37329415866408,16.529599758663267,72.22444475154185,Sad
0.0,139.46697603413855,0.0,Sad
0.0,91.70083684951186,99.29873862308777,Sad
47.65178117936441,315.8903463361677,2.4239369005025964,Sad
22.300291562506526,50.6108952079034,0.0,Sad
34.99671075054747,167.1689540678579,95.97098312668341,Sad
19.05983737449537,0.016666667,185.21598304557307,Sad
43.1625782011849,250.25763489778683,0.0,Sad
50.547874900167486,0.016666667,183.88718745914912,Sad
46.90068350866251,73.89981817786348,0.011139633899659884,Sad
42.568116092746905,122.70280757463652,130.8330469677967,Sad
102.25661275772434,302.79125304567776,240.73438554747545,Sad
0.0,75.17183601284793,101.27084876250296,Sad
46.03382646728935,21.353315551542636,0.0,Sad
46.3346730917843,0.016666667,0.0,Sad
51.35368522388541,90.699715652267,163.37330157739535,Sad
32.27746017996742,59.13453875215137,0.0,Sad
0.0,191.99200365949247,57.58778443102557,Sad
0.0,85.10044001725284,50.29593136309638,Sad
5.933641043678378,95.26528549192689,2.0533136415036495,Sad
125.25328661613156,6.499275249537533,0.0,Sad
0.0,295.45649075308233,0.0,Sad
101.31221163853732,0.016666667,94.29443940721052,Sad
79.12864373270293,153.40361755049273,0.0,Sad
11.623827154457842,51.75198341249938,231.9459556102501,Sad
91.36513621171046,0.016666667,0.0,Sad
85.60964119049692,0.016666667,0.0,Sad
23.652422062002948,202.4477358522659,10.141454125310943,Sad
45.156965163291375,182.40709375729193,285.47940502544736,Sad
0.0,175.16831326576377,165.53790484561995,Sad
11.552294663577957,201.21317957045474,168.40379526580847,Sad
16.162065308550318,0.016666667,15.915311797223808,Sad
110.07718979945672,5.900321193848754,0.0,Sad
0.0,27.807755967946704,27.933197899899184,Sad
36.97581020297963,41.14238315021756,0.0,Sad
2.5420463282774115,209.47635124394066,250.46067226453934,Sad
128.98291077895303,18.808448781497148,164.42658490832642,Sad
27.713154028579723,0.016666667,0.0,Sad
0.0,154.7732160250793,90.20165083691427,Sad
100.88522756069982,0.016666667,0.0,Sad
11.212158342882157,193.6826985109489,274.768266016761,Sad
0.0,81.34448457174896,0.0,Sad
31.544341168209684,77.68900294811377,143.9499518443448,Sad
53.04829413042724,67.3365279870604,208.437723426438,Sad
57.14100374712446,92.55013568950885,0.0,Sad
0.0,141.71091720085963,0.0,Sad
0.0,314.5546982847062,0.0,Sad
0.0,0.016666667,83.92358580199473,Sad
33.46698955989353,171.43693391227345,69.54400851122199,Sad
61.671861820931056,315.38309029515403,155.7202993649629,Sad
0.0,164.33996595980665,87.20799383814476,Sad
0.684265489408201,0.016666667,0.0,Sad
164.3175228982174,223.62302811757937,0.0,Sad
53.052230640322875,322.3500710293514,146.74444410175565,Sad
0.0,81.15523247725292,141.89380948951035,Sad
20.89547474137731,41.88412897499881,65.90353390730361,Sad
95.43541089062812,221.70698422840513,249.1587521439808,Sad
56.11388643779934,317.46367161601654,253.87863573469534,Sad
111.54254929209173,292.07062911861453,227.67055976533473,Sad
65.2632345310307,393.82944107985566,430.62174981344833,Sad
5.447769074473388,0.016666667,0.0,Sad
127.68670597535953,25.429450944160806,30.013131438539943,Sad
61.01051711906264,348.3426580796878,60.28150905393282,Sad
70.57021118696638,0.016666667,152.42812937978596,Sad
2.2004084821999577,82.060473561072,0.0,Sad
0.0,199.8184198157759,66.2534980659243,Sad
72.60207992757779,0.016666667,97.07486699313716,Sad
64.14615834240142,78.30883511452807,66.82681524673653,Sad
0.0,203.5527653675401,0.0,Sad
0.0,0.016666667,225.9774823839126,Sad
50.13798279622464,306.5262268487576,0.0,Sad
0.0,146.9442404178429,0.0,Sad
53.21789672995111,308.6224325717451,130.53330763545767,Sad
0.0,0.016666667,37.398177166853664,Sad
73.2976005159332,341.7074366385053,0.0,Sad
11.70670256812643,155.28212794644458,156.7739524008024,Sad
83.35450051944792,90.58973444999745,0.0,Sad
73.26948220435554,283.6728928907954,123.68350857782377,Sad
68.89514572818531,253.84834561711483,123.67945878242594,Sad
93.77950046439337,298.0044162642072,204.4229890425748,Sad
53.46016318454488,141.50677466003836,82.1458116796574,Sad
66.0531124495718,140.9341630597395,232.03169053021503,Sad
1.0415947851063976,199.75664264257694,0.0,Sad
22.814451506219527,23.56817407209779,55.4810436161718,Sad
0.0,115.71104569243501,172.98116587611736,Sad
7.9266274147728275,0.016666667,160.63590161257181,Sad
0.0,14.682266653658914,101.37808504849,Sad
69.2876391816325,42.132965267666656,41.551161447272364,Sad
42.45688328524125,148.08522395368308,55.4549992754593,Sad
114.41258948264155,62.95998321425317,119.2677510557972,Sad
107.10447957513693,94.98285133282289,268.68863521232134,Sad
46.24159942348621,198.3414688263275,0.0,Sad
0.0,438.99772706806425,297.112694125755,Sad
0.0,233.29129565948392,0.0,Sad
71.65652666773025,293.3062279536269,0.0,Sad
0.0,0.016666667,113.28030692784677,Sad
0.0,260.7597529944172,0.0,Sad
0.0,81.9191879165356,279.25799298304355,Sad
43.13603504493794,0.016666667,50.9160174861108,Sad
2.413951564934923,106.54990659595622,169.82973950195407,Sad
0.0,144.2533244951408,129.67651555041823,Sad
43.36764489285431,285.13980083292654,0.0,Sad
88.03666554745507,404.7456157118294,177.75412454698008,Sad
118.7657619626023,0.016666667,304.221193361672,Sad
14.581839147096112,98.3412016448551,0.0,Sad
74.78566544263758,34.643870426294285,0.0,Sad
27.557686712318507,231.87771007904587,40.31974331507437,Sad
54.474108300240275,119.48748025441955,193.5311679412325,Sad
54.00471990064617,93.03341113792791,0.0,Sad
70.91679174710858,21.69148483915295,71.7108686543,Sad
0.0,64.74984239548455,0.0,Sad
0.0,304.6257587633344,11.204482630647945,Sad
39.158376757867266,32.64311095829403,0.0,Sad
56.64511933522817,250.18994816598217,31.859873674206696,Sad
86.22577237607429,63.74937292074393,34.44250956864641,Sad
32.474493852970106,179.84792771592902,246.24751633390903,Sad
0.0,184.76873115961314,76.3238428218211,Sad
54.56979483622313,5.42789466027574,94.90449134547414,Sad
26.410816899317865,181.8039381506057,147.5365827585751,Sad
22.030014090457904,349.87327239480805,63.009152916601934,Sad
9.124397678656226,48.19351891212898,154.5734657900619,Sad
0.0,91.052004509759,109.75597738899438,Sad
0.0,0.016666667,0.0,Sad
95.42676594725657,305.2634744652342,129.23663791621436,Sad
0.0,205.89998173007731,35.91933778607973,Sad
57.9557975913489,0.016666667,79.7077460559342,Sad
80.2476740172176,31.843464114525844,0.0,Sad
21.62871387470571,179.50212724284043,111.97030184785419,Sad
35.8158099890213,236.65778146545998,123.75311412041032,Sad
7.970504301726422,117.96839997327884,186.08599118049318,Sad
56.97258074533413,57.836036592088135,0.0,Sad
0.0,115.22662548357744,188.19186323136933,Sad
45.608366140399454,21.657052899055586,100.7717819733988,Sad
33.37491926357558,198.6860173419255,72.0019616952547,Sad
6.162005651952189,0.016666667,102.85470085152576,Sad
0.0,69.00733789792426,131.52247785429617,Sad
42.26258766167621,170.17642757207076,0.0,Sad
55.63427007559836,15.644303364803974,276.25593691526217,Sad
49.92804009371603,0.016666667,0.0,Sad
19.266411411210367,0.016666667,130.7527109803098,Sad
53.05003331947616,224.63244700090763,0.0,Sad
0.0,196.87996710932174,0.0,Sad
52.93502161353619,189.54745380221692,170.93701931238067,Sad
0.0,0.016666667,39.01556097542676,Sad
6.561754812539711,179.2999864630935,14.91462470013542,Sad
0.0,383.3200597175162,0.0,Sad
41.389356205670516,26.550119180711135,26.48125688759103,Sad
57.26371591080157,153.14967485307602,65.64190474118992,Sad
28.762047547591735,23.442061046368877,77.11604943700787,Sad
74.78556349762901,112.86416282403725,0.0,Sad
30.51613870177215,0.016666667,134.2432586790073,Sad
39.109456584393115,197.68577629390487,189.23024963911536,Sad
0.0,44.56489635617674,0.0,Sad
112.3920227431045,31.322565598632835,130.79538928435144,Sad
4.3358573909238345,313.6261971926151,102.08800005624374,Sad
27.52062346202713,0.016666667,20.118200430333168,Sad
0.0,31.524436902847626,177.51747560275555,Sad
35.27577823802312,0.016666667,0.0,Sad
0.0,105.10291489019711,142.73752012863173,Sad
14.526122210958663,79.79935283027342,213.03977724968738,Sad
0.0,91.38966958971517,59.270900494962525,Sad
108.12643470935177,168.63905711154132,143.73221254546905,Sad
0.0,227.47642052849565,148.9808246019782,Sad
0.0,124.1227425013199,60.23242450124047,Sad
33.28279742237493,183.36872661300805,433.7363605555067,Sad
53.56424747475163,411.251870195529,92.95761522520905,Sad
0.0,202.67133423903317,103.96039096454945,Sad
68.97224427829404,188.24689725867336,43.27306188740346,Sad
0.0,0.016666667,203.2643032941839,Sad
74.91196306181484,73.92352074841168,148.13806644989194,Sad
51.81123374832745,0.016666667,172.89752047964862,Sad
26.727713359258374,59.18825280697116,155.2246351098307,Sad
31.72511644477318,0.016666667,27.243629884099562,Sad
47.246324771467265,56.435189242772715,249.41244152766512,Sad
87.69983339783921,173.9735749145016,114.69868843605296,Sad
73.09021298990507,109.95141057002914,328.50663167095746,Sad
0.0,0.016666667,3.7688142466120382,Sad
42.335322808987506,164.47057983291074,0.0,Sad
61.354587255498885,111.05418564057321,0.0,Sad
82.13246733931376,114.46048872649192,102.69705006720588,Sad
0.0,0.8484002076881723,111.32023697307248,Sad
77.15502868285968,0.016666667,141.89839791636518,Sad
113.0375555941821,0.016666667,25.52472038795949,Sad
0.0,0.016666667,166.96467318257237,Sad
5.597656918672357,360.7333825404867,228.71013307776465,Sad
13.075211965550272,0.016666667,195.8442829404666,Sad
5.58679461335532,27.998262146608482,194.62938644275258,Sad
0.0,79.08835538955505,189.59399122353784,Sad
0.0,0.016666667,170.28344063571345,Sad
33.54360966073435,0.016666667,314.77733500842464,Sad
28.364729101045377,1.042805138088923,20.707623311659653,Sad
52.51215735879517,0.016666667,167.78189958985473,Sad
75.48526108146795,240.0253775724398,153.49017242579657,Sad
54.95958975152317,79.3024852230906,187.9188776376837,Sad
0.0,0.016666667,0.0,Sad
118.59959817547087,0.016666667,155.21635771825265,Sad
16.350513712391667,356.24183877324026,162.91907842070233,Sad
75.14171787444907,113.66207627443195,78.92669528720712,Sad
